f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,label
-0.17462354,-0.93739583,-1.49820618,-0.57654255,-0.77650436,-0.79929792,-1.29544014,-0.93862719,0.16664871,-0.62591678,-0.24781565,-0.36939936,1.12771477,1.21589700,-0.02112909,-0.50953215,-1.17959789,1.36020864,-1.31931917,-0.60704917,-0.60580140,-0.53879614,-1.00713947,0.84948429,-1.13250641,0.40471998,-1.12846192,-1.28839309,1.22828851,-0.92961370,0.96375046,0.13389261,-1.26643044,1.36634457,-0.75911650,1.07893604,-0.99356998,1.06182865,-1.46031356,0.03534137,0.80832774,1.30438655,1.22760641,0.95887461,1.16457405,-0.90234094,-0.64744711,-0.63309443,-0.36883821,-0.32003799,0.13366597,-1.02036071,0.00000000
0.26013378,-0.24473473,0.57373999,-0.99730038,-0.56907455,0.01003539,0.88932168,0.71840770,0.43660307,-1.03268022,0.14113604,-1.23766049,-0.36791047,-0.25945041,-1.38056568,-0.67803570,1.36694840,1.36089782,-0.44301884,-1.37069967,-0.96271518,-0.32334662,1.34333909,-1.07640281,0.79054753,-1.17395238,1.44377273,-0.35515050,0.82570362,-0.47222675,0.38300663,-0.92395175,-1.06193694,1.31419242,1.25294183,1.16240682,0.37630035,0.92480463,-1.29288919,-0.49563287,-0.55889063,0.40693597,-0.43212668,-1.05447966,0.28940123,0.94315176,-0.35362952,-1.10319385,-0.90993541,-0.78755008,-0.60030722,0.42838521,1.00000000
-0.04199731,1.07347481,0.30283645,0.58823958,-0.41249405,0.97199296,-0.88773702,-0.09287776,0.90281616,-0.95952406,-1.17041066,1.15105190,-0.47121101,0.55161037,-1.42395419,0.57014067,-0.55169607,-1.33277744,0.32943828,-0.77758855,-0.33957827,-1.25825756,-1.05851025,-0.60606829,-1.23072150,1.23247879,-1.48185887,-0.04841934,-1.13025763,-0.57696273,1.27817868,-1.01491634,1.39749696,-0.88261687,0.72469833,0.14003179,1.15343618,0.16197977,0.10367766,-0.91362600,-1.00131191,1.24946745,-0.51648540,-0.38375324,0.77947098,-0.48352955,1.35618734,0.71378331,0.29228773,1.14268548,-1.35118227,-0.72881192,0.00000000
-0.79165441,0.55034638,-0.10489100,-0.81906438,0.73171556,1.25762409,-0.22868964,-0.47360220,1.38465220,-0.16544270,-0.03285480,-0.44505038,1.22864542,0.20686645,0.78652376,0.93542016,-0.47445287,-0.19891701,1.04541532,-0.41023394,0.88180540,1.32297697,0.36963112,0.72488186,0.91529194,1.03511895,-0.31483999,-1.34620962,-0.29437119,0.52126869,-0.14894884,0.74688945,-0.42905271,0.40423242,-0.94074059,0.74810831,0.13708791,-0.88780683,-0.62426648,0.74582613,-0.05219629,-0.85190568,1.40181357,0.64537506,1.37140450,-0.21868486,-0.07469898,1.19386565,0.07514802,0.62183674,-0.74348137,-0.15982059,0.00000000
0.67450947,1.03250529,-1.12965040,-0.88205989,-1.49716975,-1.38220485,1.43185147,-0.77293891,0.48993213,1.01729910,0.15198138,-1.04056650,0.68434931,0.30075423,0.69375177,0.80923987,1.42623110,0.22068984,-0.47507666,0.44539367,-1.29467787,1.19219195,-1.14185697,-0.51647149,0.94723614,0.29193713,-0.31909344,-0.07969302,1.06364218,-0.47998684,1.10894905,-1.23559671,0.83039531,1.04264290,-0.95454704,-0.20896040,-1.00350068,0.61981239,0.10604330,0.40597004,-0.91053910,-0.86476241,-1.37550802,-0.53379739,0.17923398,1.07380474,0.50078234,-0.19381103,1.35936034,0.65773560,1.29049561,0.08276392,0.00000000
-0.99882782,0.45155329,-0.72328718,-1.34151994,0.67825455,-1.13609101,-0.59167462,0.09741272,0.19324976,0.30174959,-1.00123401,-0.36078779,0.35158268,1.40945659,0.68289341,1.26781127,0.78663617,0.27515091,-0.92392989,0.50005696,0.37013870,0.30740751,-0.03064240,0.08596981,-0.49667242,0.05793808,-0.90733228,0.91552319,-0.94266914,-1.24510113,-0.19126192,0.47492232,-0.18684953,-0.66973760,0.17451355,-0.45899299,1.29860307,1.26793542,0.00711546,-0.51634802,0.71139724,-1.38986117,-0.07569298,-0.49102982,1.26160766,-1.46399092,0.15844463,0.72199074,-0.04494604,-1.24379091,1.41738417,0.05403129,0.00000000
0.46136815,-0.28036592,0.34255873,-0.79017065,-0.04950574,-0.21255152,-1.27531247,-1.18151894,1.01241756,-0.78054014,-0.91512519,0.01473435,0.80624139,-1.31416044,0.23042376,-1.14236867,-1.39061685,-1.34176814,1.00249232,-1.14608255,-1.36454591,-0.18630034,1.03198042,-0.71277487,-0.23486215,-1.38023240,-0.15276446,0.23283924,0.21272116,-0.50271992,-0.55340046,-1.18012914,-0.39960504,-1.20151599,0.79978783,1.39882289,1.41022337,1.09521330,0.30237645,0.60259709,-0.64438259,0.39231126,-0.13305135,-0.05394798,0.77332968,-0.65424493,-0.54588116,1.27392537,-1.33132712,-0.04309710,1.23840240,0.33108902,1.00000000
-0.08281101,-0.79555463,0.13922122,-0.75076746,-0.47017353,1.05614525,0.17765440,0.04422658,-1.20126086,-1.45191553,1.39105557,-0.36904150,0.30963919,-1.26085478,0.54934286,1.29770013,0.22699576,-1.12165403,0.24516458,0.79904164,-0.28075039,1.13951324,0.44604886,1.19774675,0.37051593,-1.10613608,-0.57092487,-0.89461516,1.22647949,0.78120020,0.52919511,-0.59710104,-0.94786568,0.76935326,-0.07752616,-0.82263134,0.34986593,-1.37899844,-0.52148924,-0.09432902,-1.05612500,1.45396343,-0.87270791,-1.10894061,-0.88939538,0.80718340,-0.22348302,0.19624782,-1.43697253,-1.39670607,-0.16252335,0.94996573,0.00000000
0.74175458,-0.56351143,1.15571664,-1.23988030,0.11508931,1.23968906,-0.33608174,0.98869749,-1.09891304,1.30618347,0.75426995,1.32400318,0.52985170,-0.40978820,1.31454352,-0.67329967,-0.50348243,0.60242525,0.79594890,1.28821045,-0.88559277,0.89399411,0.71563816,-1.30861633,-0.33833058,-0.65170363,-0.58652873,1.44884064,0.42833224,0.65302847,1.42985291,-0.36839465,0.90552051,-0.19640711,1.10860102,-0.95802738,1.34305853,-0.84368487,-0.52133848,0.76857670,-0.31873458,0.32463413,-0.16627950,0.72710981,-0.81500624,-1.32462604,-0.60021181,-0.07707401,-0.99593984,-0.43560813,-0.30005095,-1.32782447,0.00000000
0.79070399,0.55695032,0.24992174,1.15303028,-1.04477126,0.29342404,0.49421761,-0.24199596,0.60329276,-0.26780537,0.01391186,-1.47794087,0.57516034,0.48402804,-1.38479737,-0.39524968,1.43709552,-0.23779031,0.00583622,1.22979047,0.65178563,0.24621039,0.89341404,1.09309880,-0.12933578,-0.07467491,-0.34184719,1.40011842,0.59149876,-1.25033080,1.08887887,-0.05832018,-1.29373828,0.14915177,-0.24850716,1.13324821,-0.88801619,0.97939383,0.17306607,-1.33616909,1.41553590,0.03784573,-0.62736944,-0.09177947,1.07357335,-0.58529063,-0.92197081,-1.11278626,-0.60642180,0.84014426,-0.08512090,-0.81755519,0.00000000
0.51724659,-0.72317930,-1.00144500,-0.50181157,1.31977312,-0.47091986,1.46437223,-0.04430863,-0.96250825,1.17342028,-0.11893388,0.62901403,1.45113475,-1.34947395,-1.20991632,0.66137022,-0.65452499,-0.94709581,-1.38191436,-1.43445986,0.82345681,-1.09669972,-0.09683815,0.31769045,-0.21494460,-1.41868004,0.85050451,-1.46846033,0.78566968,1.17991348,-0.20148024,0.10662742,-0.06904982,-0.33237414,1.16227361,1.18180053,-0.49255091,0.34520926,1.28072269,1.38617550,0.02687712,-0.14152558,-0.66391705,1.37661562,-1.07155709,0.23948873,-0.65234920,-0.66297513,-0.28509424,1.49637881,-1.33510108,0.23562545,0.00000000
0.30669989,1.03257299,-1.25228353,-1.03643751,-0.18131117,0.03138039,-0.72362277,-0.55062861,-1.23909894,-0.59034065,1.39967532,1.33412215,-0.49536513,0.21256181,1.22878617,-1.48144853,0.93205071,1.34510866,-1.22602280,-1.01565694,1.38223891,0.11262043,-1.45741010,-0.72710400,-0.15016898,0.57872673,0.69948113,1.48626454,-0.63746640,0.11466031,0.09997064,-0.28306422,-0.99251432,1.43236969,1.05995156,-0.00500092,0.30973627,-0.81821684,0.13136121,0.58491040,0.04550109,1.47085551,0.33402497,-0.38707886,0.81645608,-0.98861247,-0.34645256,-0.45912315,-0.20457871,0.84533948,-0.04748090,0.88204335,0.00000000
-0.38607025,-0.29818048,0.22946671,-0.47379170,0.92993623,-0.78513099,-0.82685106,0.01350877,-0.71745226,-1.47273890,0.44489258,0.03328146,-0.16344656,1.40090554,0.21359755,1.09029473,-1.08164929,0.20761939,1.10393888,0.24931727,0.65404253,-0.38386930,-1.22265145,-0.12629911,-0.31656183,1.10118055,-0.76801409,1.40020268,1.37441436,-0.75710507,-0.45584413,1.18666722,1.39986666,-0.16968269,-0.53700886,0.07828204,0.56330762,-0.67957645,0.70941952,-1.34502793,-1.35211652,-0.34113688,-0.43958042,-0.55310035,-0.02694071,-0.53779925,-0.92322624,-0.57159135,1.42471282,-0.26665975,-0.16586167,0.22963497,1.00000000
-0.20990405,-0.34654001,1.45002231,-0.77519617,0.54384633,0.64795408,0.32197325,-1.23426498,0.53061683,-1.30771587,0.28842795,0.71874353,-0.86709033,1.02486602,-1.40893858,1.03143859,-0.11901285,-0.84723618,-1.09866557,1.35992150,-1.28200324,-0.90271974,-0.45653296,0.36070455,0.13440326,-1.12306952,-0.63081605,-0.78374469,-0.85937144,-0.26656699,0.61209436,-0.84764120,-0.39996336,-0.32724772,1.42936959,1.36399907,0.90041275,-0.77502324,-1.29588806,-0.54928759,-0.69961635,0.01777740,0.83318373,1.07496882,1.03459226,-0.42097332,0.56170303,-0.56149741,-1.31728337,0.60469580,-1.47051734,-0.27245224,1.00000000
-0.63832948,0.67333845,-0.51186219,0.58013262,0.79873642,-0.58771609,0.93488104,-0.61824972,-0.16102092,0.68105558,0.57876069,1.46210542,-0.82451693,0.48695374,0.32904572,1.24529536,-1.03091358,0.75539449,0.20480585,-0.67600239,-0.07669526,-0.49867021,0.23794021,1.16700183,0.20791495,0.39516725,0.05624354,-1.34650348,-0.80142433,-0.02399481,-0.56929415,-0.95470921,0.01239853,-0.53157062,-0.72567707,-0.10804375,-1.10014723,1.28323720,1.10310629,0.62286176,-1.18135852,0.82763176,0.92387198,0.80329385,-1.15810234,0.43172387,1.00297439,0.23206020,0.43922213,-0.12490956,0.08612196,-1.39686942,0.00000000
0.18410816,-0.35658341,0.41688907,-1.25565836,-0.19495622,-0.62203471,0.13628385,-1.09975099,0.57493021,0.88503461,-1.00993665,-1.18706074,-1.06345355,1.13138269,0.08456779,-0.09821701,-1.17986454,0.44866802,1.10399878,0.98455761,0.37816413,-1.27416385,-1.16280892,-1.35207304,-0.72756235,-1.09301560,-0.71985588,-0.34482583,1.32894835,0.33112818,1.00492136,0.63105450,-1.16249061,0.70776122,-0.67470336,0.41732354,-0.47711408,1.49301679,-0.70934556,-0.66260859,1.29201677,-1.42606679,0.59006696,0.67597917,1.00913573,1.42331793,1.42680576,-1.30416973,0.96551797,0.43892980,0.44202640,-1.11495022,1.00000000
0.44480717,0.96462929,0.45056150,1.44744774,1.23545571,-0.18260802,-1.38015608,-0.41311953,0.97917093,0.60449730,-0.12196903,-1.33469539,-0.21931582,-0.09292518,1.28566660,0.42325831,-0.56504125,0.07595479,-1.30183408,1.41770471,-0.41982029,-0.06639794,-0.43414808,0.54753519,0.48669647,0.64596693,-0.69557031,-0.55299456,-1.12424631,0.46652992,-1.38060862,0.29304701,1.10908765,1.17249644,-0.15288672,-0.12208894,-1.26909245,0.51229508,0.96377826,-0.76603484,-0.23609736,1.01651801,1.13136140,-0.77046006,0.15171190,-0.92252055,-1.19436371,1.23336150,0.96152251,0.78010471,-1.35370104,1.03118638,0.00000000
0.34331866,0.37650006,-0.18586777,-0.47281463,0.13942908,-1.22594027,0.76993965,0.24730523,-0.94022971,-0.93530340,-0.94725405,-1.32899284,0.26339535,1.02104453,-1.44750536,-1.35298607,0.21831083,0.95848706,-0.51978333,-0.45115680,0.28903949,-0.67736133,-1.42017490,0.70568555,0.37694974,0.24226800,0.72505239,0.52569251,-0.88235404,-0.44255686,-1.12166957,-1.11042896,0.52858724,1.07580032,1.38819775,0.38504135,-0.94769603,-1.18304896,0.93855291,0.23626943,0.35485506,0.84438627,0.60983168,1.00337476,-1.33135828,0.74256191,1.05255827,-0.64159487,0.42134182,-0.55751381,1.37391320,-1.39972928,1.00000000
0.65604522,-0.68789420,0.23937853,-1.00048936,0.63666062,-0.97232915,-0.79385021,-0.01688757,1.24450485,-0.86485688,-1.06727994,0.77693050,0.00185860,1.23535534,-1.06015633,0.43778368,-0.80136256,-1.02971871,0.55028825,0.28105386,0.76448238,-0.57161227,-0.15608503,-0.28358497,1.45226839,-0.62325313,-0.61554828,-0.43635537,0.19378224,-0.74303177,1.24586982,-0.70294331,1.18744719,-1.18957481,0.46968811,1.22095656,-0.99375168,1.40498088,-0.14134992,1.33714533,0.53046013,-0.59523939,-0.93509243,-0.58879486,-1.22094777,-1.06839610,-1.18601868,-0.23116937,0.88673513,-1.07584934,-1.10903870,0.43028685,0.00000000
0.72043564,0.71357798,-0.90845105,-1.20716989,-0.99945427,1.27119419,0.96441376,-0.43780631,0.46746230,0.11182702,0.53137279,0.54801346,0.38620205,-0.70169589,-1.38298074,-0.13329965,1.17292165,0.20849178,0.99717313,1.47487303,-1.00915139,0.57533292,0.52288072,1.43986634,1.45680220,0.56003584,-0.76915562,0.89566751,-1.17891260,0.84209791,1.23058837,-0.35149982,0.39190588,-0.20957180,-0.18670484,-0.56888733,0.78638886,1.30852969,1.32225258,-0.97565615,1.12423095,0.71229432,-0.74148780,-1.29814616,-0.69600820,1.23662471,0.39953602,0.66316398,-0.72854295,0.65816447,-1.41563548,-0.37403596,0.00000000
-0.17116914,-1.03318041,0.38026005,-1.06171030,0.96901072,-0.79490610,0.45684334,-0.28440857,0.28813079,-1.17764834,-1.44926160,1.22869328,-0.69110997,0.95903101,1.49805090,-0.86570623,-0.70448778,0.48857936,1.39634590,1.24744304,0.00862656,0.88533085,-1.09276244,1.43231455,1.39305970,-1.00881313,-0.60173063,-1.19953501,-0.68484720,0.94786737,-0.36505318,-1.23480910,-0.47332343,1.44415000,0.38905079,-0.25151716,-1.00038446,1.45853039,0.96254703,-0.65556809,-1.28979391,-1.33012333,-1.13886555,0.24230575,1.28629026,-0.00976972,1.02883645,-0.16234014,0.62575064,0.69561821,-0.97810888,-0.41635182,0.00000000
-0.83090277,-0.60135129,0.41190647,-1.28791018,-0.41537944,0.10439840,1.48867348,-0.07639931,0.94817027,-0.20379814,0.88917217,0.28624440,1.15978632,-0.26717234,0.31291326,0.39005604,-0.24785117,-1.06706387,-1.21932178,-1.44998535,1.12060279,-0.79057526,-0.86547975,0.70810620,-0.53995166,0.01813408,-1.01246680,1.37923716,1.05474420,1.09136887,-0.27967875,0.78708364,-1.06837153,-1.47414299,-1.44008120,0.25980521,-0.13381528,0.05404605,-1.47761058,-0.23194014,0.65420448,-0.17191889,0.69665762,-0.80094311,0.93942601,0.26529372,-0.86771070,-0.78983857,0.38409139,0.98981878,-0.25311665,-0.72509871,0.00000000
-0.56357700,-0.09388721,1.10103482,0.50780488,-0.15574354,-0.03629941,-0.88723060,0.38040789,-0.42377247,1.48693553,-0.05944945,-0.04234318,0.19755536,1.25026801,0.90245430,-0.14660979,0.65609780,0.25870650,-0.02289885,-0.92305268,-0.10819121,-0.76254424,1.24452645,-0.49377956,1.35679204,0.09916587,0.39463314,0.12882133,-1.11185815,-0.37253634,-1.20256166,0.36886213,-0.15937741,0.83395491,-0.83858856,-1.00630182,-0.28100331,1.27975615,0.63126545,-0.24322913,0.05181651,-1.24736097,1.45372769,0.49922191,-0.64378779,0.25742518,-1.17155290,1.39751001,-0.97564504,0.44409095,-0.76363661,0.65268415,1.00000000
-0.13563738,0.34464674,0.83046410,0.52025919,0.34349838,1.17740728,-1.26411987,-0.50725570,-0.75513756,1.46404189,-0.33183066,0.69783810,0.55417549,-0.86375629,-0.78300696,-0.65614631,-0.26661817,-0.79702480,-1.44104555,1.13817917,1.39682949,-0.47528884,-0.48447936,-1.47872456,0.54075206,0.97631969,-1.06017510,-1.02100095,0.87024975,0.34887225,-1.36541833,0.36764097,-0.57324683,-0.39382453,0.80919425,0.93280558,-0.29893012,1.34145881,-0.28061185,0.81550811,-0.04836821,1.19259698,1.22328373,-1.23774958,1.30947999,0.97660452,0.87393214,-0.89726598,0.91535763,1.05039820,-0.63254900,1.35678024,1.00000000
-0.61149747,0.68458819,-1.35041956,-1.05027224,0.11274341,0.22737741,0.43545025,-1.44909261,1.38110032,-1.36623572,-1.07081414,-1.45795645,0.20057530,1.29680065,0.49784150,0.96797241,-1.46015639,0.12604590,-0.12131107,-0.00309617,-1.28336044,0.55330608,0.00966124,0.79544655,-0.04412810,-1.05185509,0.44477086,-0.98284091,1.11718369,0.33934872,-1.02838835,1.38701417,0.05509639,-1.28130464,0.38049871,-0.74040328,0.91108036,0.95346622,1.43684207,0.00560859,-0.13512936,0.76042682,-1.10258803,0.14074654,0.13874280,-1.23158063,-0.24604774,1.05985440,1.06846087,-1.20228701,-1.22783735,-0.71191357,0.00000000
-0.93475075,0.02219189,1.12429819,-1.11329224,0.65999041,-1.19650314,0.36941356,-0.43179810,0.86674189,-0.79892865,0.41760549,-0.79295240,0.64098085,1.12103410,-1.11959460,1.09978707,0.28072576,-1.11866853,-0.21737443,-1.01741912,0.60104367,0.77660440,-1.18261044,0.01841956,0.94387517,1.30848912,0.04055360,1.35083767,0.10706691,-0.31742852,1.04460939,-0.02105187,-0.08429247,-0.02906253,1.04035501,0.99582463,-0.28944002,-0.50010042,-0.02421593,0.21831753,-0.78498837,0.88186525,-0.04055170,-0.49786335,-1.17953702,-0.78346452,1.34784352,-0.58470094,-0.99342213,-0.11798163,-0.57873677,-1.39452225,0.00000000
0.64610049,0.94041478,-0.53056435,0.13232587,0.15513712,-0.43032324,-0.15809173,1.39655375,-0.36795457,-0.72531956,-0.76959887,-0.12670616,0.77856045,-0.88203545,0.62788838,-1.43655053,-0.24320107,0.82759520,-0.48380113,0.19121130,-0.88506230,0.72598617,-1.34316269,1.05762793,-0.90541084,1.12319410,-0.44241228,0.66805072,-0.54232411,1.21773501,-1.12008862,-0.96444063,-0.02090962,-1.25418468,-0.91205945,1.33129915,1.42946898,-0.37122201,1.26985806,0.13447403,-0.69077260,0.60719616,0.47670542,1.46737596,-0.70485814,0.51617851,-1.34392873,-1.15906188,-1.48824488,1.49838204,0.90682109,0.86016904,0.00000000
-0.02257928,-0.64100953,0.02917823,-0.59979875,-1.04620715,-0.64597578,-0.37208633,0.76893029,0.11898537,-1.26754912,-1.44591297,-1.19300346,-0.26850386,1.29957875,0.41220744,0.90547770,-0.10087622,-0.41500175,-1.17479888,1.12779907,0.84948009,-0.99564571,0.03678169,-0.03787558,0.37527466,1.33856068,0.23931433,0.12065180,-1.34903120,-1.31127757,-0.93795963,-1.40258768,0.73005869,0.66999091,-1.09183130,1.00823670,-1.03564190,-0.59647324,-0.75306930,-0.38307870,-0.73600870,-0.03314722,-0.27777636,1.45970847,-1.33222095,-1.07345587,-1.34152232,0.37752358,-1.33647217,1.00931921,0.03581589,0.08102287,1.00000000
-0.35260677,0.41763900,0.18478352,-0.98755888,-0.90692909,-0.54354803,0.28048925,-0.86964667,-1.15100482,1.41035066,-1.43405456,0.90809222,0.86410545,-0.60835766,-1.09312015,-1.06311406,0.59229485,0.42841977,0.84823702,1.31244352,0.57578209,-1.03244539,-0.76967215,1.02658119,-0.87208177,-1.28243305,0.60984016,-0.29242093,1.26012016,0.45076521,-1.22874307,1.34356970,-0.72432821,-0.48836253,-0.29321876,-1.34632711,-0.01045373,-1.13004453,-0.29708902,-0.44787064,0.81852025,0.90951153,-1.03976135,-0.40034644,-0.37994052,-1.04576867,0.89536052,0.62168499,-0.92885464,-0.39983427,-1.18258493,0.38461979,1.00000000
0.23470943,0.02058193,-1.13588423,1.45780251,0.84204622,-0.32928435,0.23569180,1.23402545,0.16229784,-0.97650454,-0.36388993,1.02943460,0.43263905,0.45217315,1.10046446,1.18191917,1.25937772,-1.21545242,0.13237801,0.72152856,0.77078054,0.32014861,-0.99963799,0.89226166,0.66033400,-1.24159269,-0.10857053,-0.97806780,-0.48756886,-1.44575672,-0.29901039,0.14963076,0.35874778,0.49047104,1.00887394,-0.85361128,-1.13855453,1.05461152,-1.03016156,1.42428024,1.02761469,0.00262982,1.44426427,-1.20786981,-0.59080272,0.41467325,-0.44997939,1.28511766,-1.30312174,0.14823550,0.27259880,0.45818437,1.00000000
-0.85098659,0.81002040,-0.73300133,-0.40630072,1.03104159,-0.91517169,0.98060354,0.18796627,0.78656253,0.64082210,-0.87746551,0.20643821,1.10316946,-0.20365129,1.39977231,-0.14335470,-1.07164309,-0.33169596,1.35510722,-0.54083745,1.10429448,1.14375205,-0.44944043,-1.25022703,0.67367373,-0.56546310,0.84877084,-0.17203546,-0.04419977,0.83372822,-0.35291001,-0.17061796,-0.37142859,-0.39797845,0.07783973,0.92639833,-0.41469506,0.07276416,0.51218198,-0.69168166,-0.66743159,1.30023938,0.67060372,0.23156003,0.44316016,-1.41210167,0.35430890,0.02852662,0.13724904,-0.42172852,-1.25557831,-0.91998230,0.00000000
-0.42131558,-0.26537509,1.35223414,-0.27390131,-0.09995053,-1.34187063,-1.38730131,0.65154434,0.11428399,0.02611795,-0.77062641,0.73425219,-0.99529026,-0.93019577,-0.11786349,-0.64116041,-0.75761106,0.43571293,0.45291524,0.97355121,-0.24687430,-1.28074473,-0.67900085,1.44001639,0.28877573,0.62921125,-1.47792651,0.05461720,-1.38741403,0.20769064,1.26231255,1.40525739,0.12165803,-0.12538558,1.33505128,0.52082950,-1.30530216,-0.10282327,-0.77926494,-0.09058704,-0.13360328,0.24643441,-0.42968853,-1.00718865,0.01115830,0.99060865,0.49203668,-0.48489640,1.30656907,1.23662271,-0.87195480,-1.38174724,1.00000000
-0.35620897,-0.92933587,0.72392613,0.98283078,1.40359370,1.16950918,0.30160430,0.09015702,-1.41647685,-0.76003066,-0.12115574,0.38551170,0.17175550,0.72790797,-0.66069921,0.19485782,-1.23557327,-0.25900343,0.75048250,0.58020256,1.47192821,-0.66632662,-0.00543210,-0.51140876,-0.17819066,1.07085039,0.55262723,1.14732357,-0.88946668,1.12008335,-1.32071318,1.16579784,-0.51277866,-0.55623710,0.03626573,1.32207056,-1.35665591,-0.44330707,1.06971597,-0.31183657,-0.90252931,-0.22561746,-0.34334250,1.24624860,0.78580313,0.01534667,1.46511170,-0.10416741,-1.32528651,-0.71317703,-0.19178856,-1.02929213,0.00000000
0.94050059,0.10081635,1.34269538,0.80054669,-0.69513840,0.27241360,0.66434747,1.32383679,1.14490605,0.04557668,0.82395786,0.18643426,0.15811167,-1.15577412,-1.12158703,0.08860085,-0.69341537,-1.43688929,0.66851761,-1.40254021,0.28583052,0.11758138,1.40644407,-0.04736058,-1.30919569,0.15506390,1.02328851,1.49054785,-0.20897048,-0.53910377,1.21995989,-0.92627361,0.34628675,-0.28285673,-1.37675291,-0.45813458,-0.70431443,0.55827346,1.34637149,-0.69585844,0.93439782,-1.33392055,0.11436303,-1.28834981,1.30209897,0.79905384,0.47384973,0.97168914,0.44255939,1.40683319,0.64187384,1.27397583,0.00000000
0.06671083,1.14027134,0.05139568,-1.14880676,0.08453316,-1.11938152,0.27748044,-0.05252082,0.36772619,-1.46985906,-0.91547853,-0.02600870,1.35151068,-0.34917288,-0.22688392,0.64408827,0.31137827,-0.60322155,-0.26755081,-0.84690060,1.39806438,-1.10809686,-0.38448965,-1.42248308,-0.83466152,0.84141342,-0.89647430,-1.25980979,-0.07664046,-1.47009230,-1.24570154,0.92287761,0.81442003,1.24541646,1.06354631,0.54952669,-1.34300143,0.84854585,1.03653243,0.89724644,0.02543711,-0.80129448,1.03598993,0.68148843,1.44228352,-1.03292221,-0.82300625,-0.86460555,0.87761930,-0.93927811,-1.30002051,1.49568242,0.00000000
